BudgetBookVersion	Ministry	HeadNumber	HeadName	BudgetYear	DataVersion	DataValue
2018	MINISTRY OF FINANCE	39	REGISTRAR OF COMPANIES	2017	REVISED	70126
2018	MINISTRY OF FINANCE	39	REGISTRAR OF COMPANIES	2018	ESTIMATE	72502
2018	MINISTRY OF EDUCATION & WORKFORCE DEVELOPMENT	16	MIN. OF EDUCATION & WORKFORCE DEV. HQ	2016	ACTUAL	0
2018	MINISTRY OF EDUCATION & WORKFORCE DEVELOPMENT	16	MIN. OF EDUCATION & WORKFORCE DEV. HQ	2017	ORIGINAL	0
2018	MINISTRY OF EDUCATION & WORKFORCE DEVELOPMENT	16	MIN. OF EDUCATION & WORKFORCE DEV. HQ	2017	REVISED	0
2018	MINISTRY OF EDUCATION & WORKFORCE DEVELOPMENT	16	MIN. OF EDUCATION & WORKFORCE DEV. HQ	2018	ESTIMATE	76
2018	MINISTRY OF EDUCATION & WORKFORCE DEVELOPMENT	17	DEPT. OF EDUCATION	2016	ACTUAL	182
2018	MINISTRY OF EDUCATION & WORKFORCE DEVELOPMENT	17	DEPT. OF EDUCATION	2017	ORIGINAL	230
2018	MINISTRY OF EDUCATION & WORKFORCE DEVELOPMENT	17	DEPT. OF EDUCATION	2017	REVISED	230
2018	MINISTRY OF EDUCATION & WORKFORCE DEVELOPMENT	17	DEPT. OF EDUCATION	2018	ESTIMATE	230
2018	MINISTRY OF EDUCATION & WORKFORCE DEVELOPMENT	18	LIBRARIES & ARCHIVES	2016	ACTUAL	17
2018	MINISTRY OF EDUCATION & WORKFORCE DEVELOPMENT	18	LIBRARIES & ARCHIVES	2017	ORIGINAL	15
2018	MINISTRY OF EDUCATION & WORKFORCE DEVELOPMENT	18	LIBRARIES & ARCHIVES	2017	REVISED	15
2018	MINISTRY OF EDUCATION & WORKFORCE DEVELOPMENT	18	LIBRARIES & ARCHIVES	2018	ESTIMATE	17
2018	MINISTRY OF EDUCATION & WORKFORCE DEVELOPMENT	19	ARCHIVES	2016	ACTUAL	1
2018	MINISTRY OF EDUCATION & WORKFORCE DEVELOPMENT	19	ARCHIVES	2017	ORIGINAL	2
2018	MINISTRY OF EDUCATION & WORKFORCE DEVELOPMENT	19	ARCHIVES	2017	REVISED	2
2018	MINISTRY OF EDUCATION & WORKFORCE DEVELOPMENT	19	ARCHIVES	2018	ESTIMATE	0
2018	MINISTRY OF EDUCATION & WORKFORCE DEVELOPMENT	60	WORKFORCE DEVELOPMENT	2016	ACTUAL	22
2018	MINISTRY OF EDUCATION & WORKFORCE DEVELOPMENT	60	WORKFORCE DEVELOPMENT	2017	ORIGINAL	28
2018	MINISTRY OF EDUCATION & WORKFORCE DEVELOPMENT	60	WORKFORCE DEVELOPMENT	2017	REVISED	28
2018	MINISTRY OF EDUCATION & WORKFORCE DEVELOPMENT	60	WORKFORCE DEVELOPMENT	2018	ESTIMATE	29
2018	MINISTRY OF HEALTH	21	MIN. OF HEALTH HQ	2016	ACTUAL	152
2018	MINISTRY OF HEALTH	21	MIN. OF HEALTH HQ	2017	ORIGINAL	50
2018	MINISTRY OF HEALTH	21	MIN. OF HEALTH HQ	2017	REVISED	117
2018	MINISTRY OF HEALTH	21	MIN. OF HEALTH HQ	2018	ESTIMATE	115
2018	MINISTRY OF HEALTH	22	DEPT. OF HEALTH	2016	ACTUAL	3551
2018	MINISTRY OF HEALTH	22	DEPT. OF HEALTH	2017	ORIGINAL	3516
2018	MINISTRY OF HEALTH	22	DEPT. OF HEALTH	2017	REVISED	3643
2018	MINISTRY OF HEALTH	22	DEPT. OF HEALTH	2018	ESTIMATE	3606
2018	MINISTRY OF HEALTH	91	HEALTH INSURANCE	2016	ACTUAL	7
2018	MINISTRY OF HEALTH	91	HEALTH INSURANCE	2017	ORIGINAL	0
2018	MINISTRY OF HEALTH	91	HEALTH INSURANCE	2017	REVISED	0
2018	MINISTRY OF HEALTH	91	HEALTH INSURANCE	2018	ESTIMATE	0
2018	MINISTRY OF TRANSPORT & REGULATORY AFFAIRS	48	MIN. OF TRANSPORT & REGULATORY AFF. HQ	2016	ACTUAL	767
2018	MINISTRY OF TRANSPORT & REGULATORY AFFAIRS	48	MIN. OF TRANSPORT & REGULATORY AFF. HQ	2017	ORIGINAL	18653
2018	MINISTRY OF TRANSPORT & REGULATORY AFFAIRS	48	MIN. OF TRANSPORT & REGULATORY AFF. HQ	2017	REVISED	22653
2018	MINISTRY OF TRANSPORT & REGULATORY AFFAIRS	48	MIN. OF TRANSPORT & REGULATORY AFF. HQ	2018	ESTIMATE	37800
2018	MINISTRY OF TRANSPORT & REGULATORY AFFAIRS	30	MARINE AND PORTS	2016	ACTUAL	5574
2018	MINISTRY OF TRANSPORT & REGULATORY AFFAIRS	30	MARINE AND PORTS	2017	ORIGINAL	6303
2018	MINISTRY OF TRANSPORT & REGULATORY AFFAIRS	30	MARINE AND PORTS	2017	REVISED	6043
2018	MINISTRY OF TRANSPORT & REGULATORY AFFAIRS	30	MARINE AND PORTS	2018	ESTIMATE	6153
2018	MINISTRY OF TRANSPORT & REGULATORY AFFAIRS	31	AIRPORT OPERATIONS	2016	ACTUAL	8970
2018	MINISTRY OF TRANSPORT & REGULATORY AFFAIRS	31	AIRPORT OPERATIONS	2017	ORIGINAL	0
2018	MINISTRY OF TRANSPORT & REGULATORY AFFAIRS	31	AIRPORT OPERATIONS	2017	REVISED	0
2018	MINISTRY OF TRANSPORT & REGULATORY AFFAIRS	31	AIRPORT OPERATIONS	2018	ESTIMATE	0
2018	MINISTRY OF TRANSPORT & REGULATORY AFFAIRS	34	TRANSPORT CONTROL DEPARTMENT	2016	ACTUAL	29491
2018	MINISTRY OF TRANSPORT & REGULATORY AFFAIRS	34	TRANSPORT CONTROL DEPARTMENT	2017	ORIGINAL	29033
2018	MINISTRY OF TRANSPORT & REGULATORY AFFAIRS	34	TRANSPORT CONTROL DEPARTMENT	2017	REVISED	29033
2018	MINISTRY OF TRANSPORT & REGULATORY AFFAIRS	34	TRANSPORT CONTROL DEPARTMENT	2018	ESTIMATE	30453
2018	MINISTRY OF TRANSPORT & REGULATORY AFFAIRS	35	PUBLIC TRANSPORTATION	2016	ACTUAL	7335
2018	MINISTRY OF TRANSPORT & REGULATORY AFFAIRS	35	PUBLIC TRANSPORTATION	2017	ORIGINAL	8763
2018	MINISTRY OF TRANSPORT & REGULATORY AFFAIRS	35	PUBLIC TRANSPORTATION	2017	REVISED	7011
2018	MINISTRY OF TRANSPORT & REGULATORY AFFAIRS	35	PUBLIC TRANSPORTATION	2018	ESTIMATE	8190
2018	MINISTRY OF TRANSPORT & REGULATORY AFFAIRS	57	CIVIL AVIATION	2016	ACTUAL	14588
2018	MINISTRY OF TRANSPORT & REGULATORY AFFAIRS	57	CIVIL AVIATION	2017	ORIGINAL	0
2018	MINISTRY OF TRANSPORT & REGULATORY AFFAIRS	57	CIVIL AVIATION	2017	REVISED	0
2018	MINISTRY OF TRANSPORT & REGULATORY AFFAIRS	57	CIVIL AVIATION	2018	ESTIMATE	0
2018	MINISTRY OF TRANSPORT & REGULATORY AFFAIRS	73	MARITIME ADMINISTRATION	2016	ACTUAL	3180
2018	MINISTRY OF TRANSPORT & REGULATORY AFFAIRS	73	MARITIME ADMINISTRATION	2017	ORIGINAL	0
2018	MINISTRY OF TRANSPORT & REGULATORY AFFAIRS	73	MARITIME ADMINISTRATION	2017	REVISED	0
2018	MINISTRY OF TRANSPORT & REGULATORY AFFAIRS	73	MARITIME ADMINISTRATION	2018	ESTIMATE	0
2018	MINISTRY OF TRANSPORT & REGULATORY AFFAIRS	89	ENERGY	2016	ACTUAL	0
2018	MINISTRY OF TRANSPORT & REGULATORY AFFAIRS	89	ENERGY	2017	ORIGINAL	0
2018	MINISTRY OF TRANSPORT & REGULATORY AFFAIRS	89	ENERGY	2017	REVISED	0
2018	MINISTRY OF TRANSPORT & REGULATORY AFFAIRS	89	ENERGY	2018	ESTIMATE	200
2018	MINISTRY OF PUBLIC WORKS	36	MIN. OF PUBLIC WORKS HQ	2016	ACTUAL	17
2018	MINISTRY OF PUBLIC WORKS	36	MIN. OF PUBLIC WORKS HQ	2017	ORIGINAL	31
2018	MINISTRY OF PUBLIC WORKS	36	MIN. OF PUBLIC WORKS HQ	2017	REVISED	3
2018	MINISTRY OF PUBLIC WORKS	36	MIN. OF PUBLIC WORKS HQ	2018	ESTIMATE	5
2018	MINISTRY OF PUBLIC WORKS	49	LAND VALUATION	2016	ACTUAL	1
2018	MINISTRY OF PUBLIC WORKS	49	LAND VALUATION	2017	ORIGINAL	6
2018	MINISTRY OF PUBLIC WORKS	49	LAND VALUATION	2017	REVISED	2
2018	MINISTRY OF PUBLIC WORKS	49	LAND VALUATION	2018	ESTIMATE	6
2018	MINISTRY OF PUBLIC WORKS	68	PARKS	2016	ACTUAL	93
2018	MINISTRY OF PUBLIC WORKS	68	PARKS	2017	ORIGINAL	68
2018	MINISTRY OF PUBLIC WORKS	68	PARKS	2017	REVISED	31
2018	MINISTRY OF PUBLIC WORKS	68	PARKS	2018	ESTIMATE	88
2018	MINISTRY OF PUBLIC WORKS	81	PUBLIC LANDS & BUILDINGS	2016	ACTUAL	1810
2018	MINISTRY OF PUBLIC WORKS	81	PUBLIC LANDS & BUILDINGS	2017	ORIGINAL	5545
2018	MINISTRY OF PUBLIC WORKS	81	PUBLIC LANDS & BUILDINGS	2017	REVISED	3200
2018	MINISTRY OF PUBLIC WORKS	81	PUBLIC LANDS & BUILDINGS	2018	ESTIMATE	2829
2018	MINISTRY OF PUBLIC WORKS	82	WORKS & ENGINEERING	2016	ACTUAL	9099
2018	MINISTRY OF PUBLIC WORKS	82	WORKS & ENGINEERING	2017	ORIGINAL	16532
2018	MINISTRY OF PUBLIC WORKS	82	WORKS & ENGINEERING	2017	REVISED	15477
2018	MINISTRY OF PUBLIC WORKS	82	WORKS & ENGINEERING	2018	ESTIMATE	16715
2018	MINISTRY OF PUBLIC WORKS	97	LAND TITLE & REGISTRATION	2016	ACTUAL	0
2018	MINISTRY OF PUBLIC WORKS	97	LAND TITLE & REGISTRATION	2017	ORIGINAL	501
2018	MINISTRY OF PUBLIC WORKS	97	LAND TITLE & REGISTRATION	2017	REVISED	124
2018	MINISTRY OF PUBLIC WORKS	97	LAND TITLE & REGISTRATION	2018	ESTIMATE	625
2018	MINISTRY OF SOCIAL DEVELOPMENT & SPORTS	20	YOUTH, SPORT & RECREATION	2016	ACTUAL	586
2018	MINISTRY OF SOCIAL DEVELOPMENT & SPORTS	20	YOUTH, SPORT & RECREATION	2017	ORIGINAL	621
2018	MINISTRY OF SOCIAL DEVELOPMENT & SPORTS	20	YOUTH, SPORT & RECREATION	2017	REVISED	621
2018	MINISTRY OF SOCIAL DEVELOPMENT & SPORTS	20	YOUTH, SPORT & RECREATION	2018	ESTIMATE	641
2018	MINISTRY OF SOCIAL DEVELOPMENT & SPORTS	23	CHILD & FAMILY SERVICES 	2016	ACTUAL	166
2018	MINISTRY OF SOCIAL DEVELOPMENT & SPORTS	23	CHILD & FAMILY SERVICES 	2017	ORIGINAL	192
2018	MINISTRY OF SOCIAL DEVELOPMENT & SPORTS	23	CHILD & FAMILY SERVICES 	2017	REVISED	192
2018	MINISTRY OF SOCIAL DEVELOPMENT & SPORTS	23	CHILD & FAMILY SERVICES 	2018	ESTIMATE	192
2018	MINISTRY OF SOCIAL DEVELOPMENT & SPORTS	52	COMMUNITY & CULTURAL AFFAIRS	2016	ACTUAL	184
2018	MINISTRY OF SOCIAL DEVELOPMENT & SPORTS	52	COMMUNITY & CULTURAL AFFAIRS	2017	ORIGINAL	89
2018	MINISTRY OF SOCIAL DEVELOPMENT & SPORTS	52	COMMUNITY & CULTURAL AFFAIRS	2017	REVISED	89
2018	MINISTRY OF SOCIAL DEVELOPMENT & SPORTS	52	COMMUNITY & CULTURAL AFFAIRS	2018	ESTIMATE	6
2018	MINISTRY OF SOCIAL DEVELOPMENT & SPORTS	88	NATIONAL DRUG CONTROL	2016	ACTUAL	3
2018	MINISTRY OF SOCIAL DEVELOPMENT & SPORTS	88	NATIONAL DRUG CONTROL	2017	ORIGINAL	0
2018	MINISTRY OF SOCIAL DEVELOPMENT & SPORTS	88	NATIONAL DRUG CONTROL	2017	REVISED	0
2018	MINISTRY OF SOCIAL DEVELOPMENT & SPORTS	88	NATIONAL DRUG CONTROL	2018	ESTIMATE	0
2018	MINISTRY OF NATIONAL SECURITY	07	POLICE	2016	ACTUAL	502
2018	MINISTRY OF NATIONAL SECURITY	07	POLICE	2017	ORIGINAL	350
2018	MINISTRY OF NATIONAL SECURITY	07	POLICE	2017	REVISED	350
2018	MINISTRY OF NATIONAL SECURITY	07	POLICE	2018	ESTIMATE	428
2018	MINISTRY OF NATIONAL SECURITY	45	FIRE SERVICES	2016	ACTUAL	777
2018	MINISTRY OF NATIONAL SECURITY	45	FIRE SERVICES	2017	ORIGINAL	180
2018	MINISTRY OF NATIONAL SECURITY	45	FIRE SERVICES	2017	REVISED	180
2018	MINISTRY OF NATIONAL SECURITY	45	FIRE SERVICES	2018	ESTIMATE	113
2018	MINISTRY OF NATIONAL SECURITY	67	DEPT. OF INFORMATION & COMM. TECH.	2016	ACTUAL	1
2018	MINISTRY OF NATIONAL SECURITY	67	DEPT. OF INFORMATION & COMM. TECH.	2017	ORIGINAL	14750
2018	MINISTRY OF NATIONAL SECURITY	67	DEPT. OF INFORMATION & COMM. TECH.	2017	REVISED	14750
2018	MINISTRY OF NATIONAL SECURITY	67	DEPT. OF INFORMATION & COMM. TECH.	2018	ESTIMATE	0
2018	MINISTRY OF HOME AFFAIRS	93	MIN. OF HOME AFFAIRS HQ	2016	ACTUAL	1327
2018	MINISTRY OF HOME AFFAIRS	93	MIN. OF HOME AFFAIRS HQ	2017	ORIGINAL	500
2018	MINISTRY OF HOME AFFAIRS	93	MIN. OF HOME AFFAIRS HQ	2017	REVISED	360
2018	MINISTRY OF HOME AFFAIRS	93	MIN. OF HOME AFFAIRS HQ	2018	ESTIMATE	405
2018	MINISTRY OF HOME AFFAIRS	27	IMMIGRATION	2016	ACTUAL	21710
2018	MINISTRY OF HOME AFFAIRS	27	IMMIGRATION	2017	ORIGINAL	21020
2018	MINISTRY OF HOME AFFAIRS	27	IMMIGRATION	2017	REVISED	20552
2018	MINISTRY OF HOME AFFAIRS	27	IMMIGRATION	2018	ESTIMATE	23535
2018	MINISTRY OF HOME AFFAIRS	29	REGISTRY GENERAL	2016	ACTUAL	2110
2018	MINISTRY OF HOME AFFAIRS	29	REGISTRY GENERAL	2017	ORIGINAL	1679
2018	MINISTRY OF HOME AFFAIRS	29	REGISTRY GENERAL	2017	REVISED	2024
2018	MINISTRY OF HOME AFFAIRS	29	REGISTRY GENERAL	2018	ESTIMATE	2027
2018	MINISTRY OF HOME AFFAIRS	32	DEPT. OF PLANNING	2016	ACTUAL	1593
2018	MINISTRY OF HOME AFFAIRS	32	DEPT. OF PLANNING	2017	ORIGINAL	1205
2018	MINISTRY OF HOME AFFAIRS	32	DEPT. OF PLANNING	2017	REVISED	1808
2018	MINISTRY OF HOME AFFAIRS	32	DEPT. OF PLANNING	2018	ESTIMATE	1411
2018	MINISTRY OF HOME AFFAIRS	50	MINISTRY OF THE ENVIRONMENT HQ	2016	ACTUAL	0
2018	MINISTRY OF HOME AFFAIRS	50	MINISTRY OF THE ENVIRONMENT HQ	2017	ORIGINAL	0
2018	MINISTRY OF HOME AFFAIRS	50	MINISTRY OF THE ENVIRONMENT HQ	2017	REVISED	4
2018	MINISTRY OF HOME AFFAIRS	50	MINISTRY OF THE ENVIRONMENT HQ	2018	ESTIMATE	0
2018	MINISTRY OF HOME AFFAIRS	79	ENVIRONMENT AND NATURAL RESOURCES	2016	ACTUAL	1823
2018	MINISTRY OF HOME AFFAIRS	79	ENVIRONMENT AND NATURAL RESOURCES	2017	ORIGINAL	1755
2018	MINISTRY OF HOME AFFAIRS	79	ENVIRONMENT AND NATURAL RESOURCES	2017	REVISED	1624
2018	MINISTRY OF HOME AFFAIRS	79	ENVIRONMENT AND NATURAL RESOURCES	2018	ESTIMATE	1638
2018	MINISTRY OF ECONOMIC DEVELOPMENT & TOURISM	95	MIN. OF ECONOMIC DEV. & TOURISM HQ	2016	ACTUAL	0
2018	MINISTRY OF ECONOMIC DEVELOPMENT & TOURISM	95	MIN. OF ECONOMIC DEV. & TOURISM HQ	2017	ORIGINAL	0
2018	MINISTRY OF ECONOMIC DEVELOPMENT & TOURISM	95	MIN. OF ECONOMIC DEV. & TOURISM HQ	2017	REVISED	0
2018	MINISTRY OF ECONOMIC DEVELOPMENT & TOURISM	95	MIN. OF ECONOMIC DEV. & TOURISM HQ	2018	ESTIMATE	1403
2018	MINISTRY OF ECONOMIC DEVELOPMENT & TOURISM	46	TELECOMMUNICATIONS	2016	ACTUAL	14129
2018	MINISTRY OF ECONOMIC DEVELOPMENT & TOURISM	46	TELECOMMUNICATIONS	2017	ORIGINAL	0
2018	MINISTRY OF ECONOMIC DEVELOPMENT & TOURISM	46	TELECOMMUNICATIONS	2017	REVISED	0
2018	MINISTRY OF ECONOMIC DEVELOPMENT & TOURISM	46	TELECOMMUNICATIONS	2018	ESTIMATE	0
2017	NON-MINISTRY DEPARTMENTS	01	GOVERNOR & STAFF	2015	ACTUAL	1
2017	NON-MINISTRY DEPARTMENTS	01	GOVERNOR & STAFF	2016	ORIGINAL	0
2017	NON-MINISTRY DEPARTMENTS	01	GOVERNOR & STAFF	2016	REVISED	0
2017	NON-MINISTRY DEPARTMENTS	01	GOVERNOR & STAFF	2017	ESTIMATE	0
2017	NON-MINISTRY DEPARTMENTS	02	LEGISLATURE	2015	ACTUAL	1
2017	NON-MINISTRY DEPARTMENTS	02	LEGISLATURE	2016	ORIGINAL	0
2017	NON-MINISTRY DEPARTMENTS	02	LEGISLATURE	2016	REVISED	0
2017	NON-MINISTRY DEPARTMENTS	02	LEGISLATURE	2017	ESTIMATE	0
2017	NON-MINISTRY DEPARTMENTS	05	OFFICE OF THE AUDITOR	2015	ACTUAL	1211
2017	NON-MINISTRY DEPARTMENTS	05	OFFICE OF THE AUDITOR	2016	ORIGINAL	700
2017	NON-MINISTRY DEPARTMENTS	05	OFFICE OF THE AUDITOR	2016	REVISED	700
2017	NON-MINISTRY DEPARTMENTS	05	OFFICE OF THE AUDITOR	2017	ESTIMATE	1196
2017	NON-MINISTRY DEPARTMENTS	63	PARLIAMENTARY REGISTRAR	2015	ACTUAL	358
2017	NON-MINISTRY DEPARTMENTS	63	PARLIAMENTARY REGISTRAR	2016	ORIGINAL	330
2017	NON-MINISTRY DEPARTMENTS	63	PARLIAMENTARY REGISTRAR	2016	REVISED	330
2017	NON-MINISTRY DEPARTMENTS	63	PARLIAMENTARY REGISTRAR	2017	ESTIMATE	358
2017	NON-MINISTRY DEPARTMENTS	92	INTERNAL AUDIT	2015	ACTUAL	1
2017	NON-MINISTRY DEPARTMENTS	92	INTERNAL AUDIT	2016	ORIGINAL	0
2017	NON-MINISTRY DEPARTMENTS	92	INTERNAL AUDIT	2016	REVISED	0
2017	NON-MINISTRY DEPARTMENTS	92	INTERNAL AUDIT	2017	ESTIMATE	0
2017	CABINET OFFICE DEPARTMENTS	14	STATISTICS	2015	ACTUAL	1
2017	CABINET OFFICE DEPARTMENTS	14	STATISTICS	2016	ORIGINAL	0
2017	CABINET OFFICE DEPARTMENTS	14	STATISTICS	2016	REVISED	0
2017	CABINET OFFICE DEPARTMENTS	14	STATISTICS	2017	ESTIMATE	0
2017	MINISTRY OF LEGAL AFFAIRS	87	MIN. OF LEGAL AFFAIRS HQ	2015	ACTUAL	58
2017	MINISTRY OF LEGAL AFFAIRS	87	MIN. OF LEGAL AFFAIRS HQ	2016	ORIGINAL	0
2017	MINISTRY OF LEGAL AFFAIRS	87	MIN. OF LEGAL AFFAIRS HQ	2016	REVISED	0
2017	MINISTRY OF LEGAL AFFAIRS	87	MIN. OF LEGAL AFFAIRS HQ	2017	ESTIMATE	0
2017	MINISTRY OF LEGAL AFFAIRS	03	JUDICIAL DEPARTMENT	2015	ACTUAL	7967
2017	MINISTRY OF LEGAL AFFAIRS	03	JUDICIAL DEPARTMENT	2016	ORIGINAL	8288
2017	MINISTRY OF LEGAL AFFAIRS	03	JUDICIAL DEPARTMENT	2016	REVISED	7912
2017	MINISTRY OF LEGAL AFFAIRS	03	JUDICIAL DEPARTMENT	2017	ESTIMATE	8288
2017	MINISTRY OF LEGAL AFFAIRS	04	ATTORNEY GENERAL'S CHAMBERS	2015	ACTUAL	100
2017	MINISTRY OF LEGAL AFFAIRS	04	ATTORNEY GENERAL'S CHAMBERS	2016	ORIGINAL	0
2017	MINISTRY OF LEGAL AFFAIRS	04	ATTORNEY GENERAL'S CHAMBERS	2016	REVISED	0
2017	MINISTRY OF LEGAL AFFAIRS	04	ATTORNEY GENERAL'S CHAMBERS	2017	ESTIMATE	0
2017	MINISTRY OF LEGAL AFFAIRS	74	DEPARTMENT OF COURT SERVICES	2015	ACTUAL	1
2017	MINISTRY OF LEGAL AFFAIRS	74	DEPARTMENT OF COURT SERVICES	2016	ORIGINAL	0
2017	MINISTRY OF LEGAL AFFAIRS	74	DEPARTMENT OF COURT SERVICES	2016	REVISED	0
2017	MINISTRY OF LEGAL AFFAIRS	74	DEPARTMENT OF COURT SERVICES	2017	ESTIMATE	0
2017	MINISTRY OF FINANCE	10	MIN. OF FINANCE HQ	2015	ACTUAL	2012
2017	MINISTRY OF FINANCE	10	MIN. OF FINANCE HQ	2016	ORIGINAL	1846
2017	MINISTRY OF FINANCE	10	MIN. OF FINANCE HQ	2016	REVISED	1300
2017	MINISTRY OF FINANCE	10	MIN. OF FINANCE HQ	2017	ESTIMATE	188
2017	MINISTRY OF FINANCE	11	ACCOUNTANT GENERAL	2015	ACTUAL	3448
2017	MINISTRY OF FINANCE	11	ACCOUNTANT GENERAL	2016	ORIGINAL	406
2017	MINISTRY OF FINANCE	11	ACCOUNTANT GENERAL	2016	REVISED	527
2017	MINISTRY OF FINANCE	11	ACCOUNTANT GENERAL	2017	ESTIMATE	404
2017	MINISTRY OF FINANCE	12	CUSTOMS	2015	ACTUAL	196238
2017	MINISTRY OF FINANCE	12	CUSTOMS	2016	ORIGINAL	213075
2017	MINISTRY OF FINANCE	12	CUSTOMS	2016	REVISED	207843
2017	MINISTRY OF FINANCE	12	CUSTOMS	2017	ESTIMATE	228095
2017	MINISTRY OF FINANCE	38	OFFICE OF THE TAX COMMISSIONER	2015	ACTUAL	527966
2017	MINISTRY OF FINANCE	38	OFFICE OF THE TAX COMMISSIONER	2016	ORIGINAL	554946
2017	MINISTRY OF FINANCE	38	OFFICE OF THE TAX COMMISSIONER	2016	REVISED	553498
2017	MINISTRY OF FINANCE	38	OFFICE OF THE TAX COMMISSIONER	2017	ESTIMATE	593582
2017	MINISTRY OF EDUCATION	17	DEPT. OF EDUCATION	2015	ACTUAL	150
2017	MINISTRY OF EDUCATION	17	DEPT. OF EDUCATION	2016	ORIGINAL	230
2017	MINISTRY OF EDUCATION	17	DEPT. OF EDUCATION	2016	REVISED	230
2017	MINISTRY OF EDUCATION	17	DEPT. OF EDUCATION	2017	ESTIMATE	230
2017	MINISTRY OF HEALTH & SENIORS	21	MIN. OF HEALTH & SENIORS HQ	2015	ACTUAL	128
2017	MINISTRY OF HEALTH & SENIORS	21	MIN. OF HEALTH & SENIORS HQ	2016	ORIGINAL	50
2017	MINISTRY OF HEALTH & SENIORS	21	MIN. OF HEALTH & SENIORS HQ	2016	REVISED	146
2017	MINISTRY OF HEALTH & SENIORS	21	MIN. OF HEALTH & SENIORS HQ	2017	ESTIMATE	50
2017	MINISTRY OF HEALTH & SENIORS	22	DEPT. OF HEALTH	2015	ACTUAL	3503
2017	MINISTRY OF HEALTH & SENIORS	22	DEPT. OF HEALTH	2016	ORIGINAL	3453
2017	MINISTRY OF HEALTH & SENIORS	22	DEPT. OF HEALTH	2016	REVISED	3330
2017	MINISTRY OF HEALTH & SENIORS	22	DEPT. OF HEALTH	2017	ESTIMATE	3516
2017	MINISTRY OF HEALTH & SENIORS	69	CONSERVATION SERVICES	2015	ACTUAL	492
2017	MINISTRY OF HEALTH & SENIORS	69	CONSERVATION SERVICES	2016	ORIGINAL	0
2017	MINISTRY OF HEALTH & SENIORS	69	CONSERVATION SERVICES	2016	REVISED	0
2017	MINISTRY OF HEALTH & SENIORS	69	CONSERVATION SERVICES	2017	ESTIMATE	0
2017	MINISTRY OF HEALTH & SENIORS	72	ENVIRONMENTAL PROTECTION 	2015	ACTUAL	1247
2017	MINISTRY OF HEALTH & SENIORS	72	ENVIRONMENTAL PROTECTION 	2016	ORIGINAL	0
2017	MINISTRY OF HEALTH & SENIORS	72	ENVIRONMENTAL PROTECTION 	2016	REVISED	0
2017	MINISTRY OF HEALTH & SENIORS	72	ENVIRONMENTAL PROTECTION 	2017	ESTIMATE	0
2017	MINISTRY OF HEALTH & SENIORS	91	HEALTH INSURANCE	2015	ACTUAL	7
2017	MINISTRY OF HEALTH & SENIORS	91	HEALTH INSURANCE	2016	ORIGINAL	0
2017	MINISTRY OF HEALTH & SENIORS	91	HEALTH INSURANCE	2016	REVISED	0
2017	MINISTRY OF HEALTH & SENIORS	91	HEALTH INSURANCE	2017	ESTIMATE	0
2017	MINISTRY OF THE ENVIRONMENT	32	DEPT. OF PLANNING	2015	ACTUAL	1196
2017	MINISTRY OF THE ENVIRONMENT	32	DEPT. OF PLANNING	2016	ORIGINAL	1125
2017	MINISTRY OF THE ENVIRONMENT	32	DEPT. OF PLANNING	2016	REVISED	1207
2017	MINISTRY OF THE ENVIRONMENT	32	DEPT. OF PLANNING	2017	ESTIMATE	1205
2017	MINISTRY OF THE ENVIRONMENT	68	PARKS	2015	ACTUAL	150
2017	MINISTRY OF THE ENVIRONMENT	68	PARKS	2016	ORIGINAL	59
2017	MINISTRY OF THE ENVIRONMENT	68	PARKS	2016	REVISED	83
2017	MINISTRY OF THE ENVIRONMENT	68	PARKS	2017	ESTIMATE	68
2017	MINISTRY OF THE ENVIRONMENT	79	ENVIRONMENT AND NATURAL RESOURCES	2015	ACTUAL	0
2017	MINISTRY OF THE ENVIRONMENT	79	ENVIRONMENT AND NATURAL RESOURCES	2016	ORIGINAL	1755
2017	MINISTRY OF THE ENVIRONMENT	79	ENVIRONMENT AND NATURAL RESOURCES	2016	REVISED	1755
2017	MINISTRY OF THE ENVIRONMENT	79	ENVIRONMENT AND NATURAL RESOURCES	2017	ESTIMATE	1755
2017	MINISTRY OF TOURISM, TRANSPORT & MUNICIPALITIES	48	MIN. OF TOURISM, TRANSPORT & MUNIC. HQ	2015	ACTUAL	405
2017	MINISTRY OF TOURISM, TRANSPORT & MUNICIPALITIES	48	MIN. OF TOURISM, TRANSPORT & MUNIC. HQ	2016	ORIGINAL	0
2017	MINISTRY OF TOURISM, TRANSPORT & MUNICIPALITIES	48	MIN. OF TOURISM, TRANSPORT & MUNIC. HQ	2016	REVISED	18371
2017	MINISTRY OF TOURISM, TRANSPORT & MUNICIPALITIES	48	MIN. OF TOURISM, TRANSPORT & MUNIC. HQ	2017	ESTIMATE	18653
2017	MINISTRY OF TOURISM, TRANSPORT & MUNICIPALITIES	30	MARINE AND PORTS	2015	ACTUAL	5529
2017	MINISTRY OF TOURISM, TRANSPORT & MUNICIPALITIES	30	MARINE AND PORTS	2016	ORIGINAL	5551
2017	MINISTRY OF TOURISM, TRANSPORT & MUNICIPALITIES	30	MARINE AND PORTS	2016	REVISED	5513
2017	MINISTRY OF TOURISM, TRANSPORT & MUNICIPALITIES	30	MARINE AND PORTS	2017	ESTIMATE	6303
2017	MINISTRY OF TOURISM, TRANSPORT & MUNICIPALITIES	31	AIRPORT OPERATIONS	2015	ACTUAL	12637
